,resolutions_count,subdomains_count,dns_records_count,https_validity,ssl_exists
themening.club,2.0,1.0,7.0,1580083199,1
themessybaker.com,5.0,5.0,8.0,1585747168,1
thenalgene.wordpress.com,2.0,0.0,0.0,43200,0
thenews.com.pk,25.0,25.0,8.0,1569283199,1
thenewsherald.com,3.0,11.0,17.0,1570267152,1
thenewslens.com,9.0,62.0,20.0,1578268799,1
thenewsminute.com,3.0,2.0,10.0,1608287341,1
thenonprofittimes.com,9.0,13.0,12.0,1571601408,1
theonecdn.com,1.0,1.0,4.0,1603411199,1
theonlineword.com,2.0,2.0,8.0,1577013706,1
theparksavoy.com,5.0,3.0,14.0,1582934399,1
thepenpalnews.wordpress.com,0.0,1.0,0.0,43200,0
thephotovideoguy.ca,5.0,1.0,0.0,43200,0
thepiratebay.org,27.0,15.0,7.0,1578268799,1
thepiratebay10.org,13.0,4.0,10.0,1583625599,1
theporndude.com,12.0,9.0,11.0,1602201599,1
theproducersplug.com,10.0,1.0,15.0,1580342399,1
theprojectdefinition.com,2.0,2.0,8.0,1570257267,1
theqoo.net,9.0,12.0,4.0,1598313599,1
therapyjoker.com,30.0,1.0,11.0,1575417599,1
therealrobertapedon.com,2.0,1.0,0.0,43200,0
therunnersports.com,6.0,1.0,8.0,1574909717,1
thesaurus.com,71.0,12.0,14.0,1588852800,1
theshavecave.com,5.0,1.0,12.0,1573030180,1
thesmallman.com,5.0,1.0,12.0,1571368341,1
thespruce.com,9.0,66.0,23.0,1587162495,1
thestartmagazine.com,116.0,13.0,18.0,1616370134,1
thestate.com,3.0,32.0,16.0,1590868501,1
thestreeter.com,2.0,1.0,4.0,1570698110,1
thesun.co.uk,2.0,90.0,21.0,1575244799,1
thetechgame.com,10.0,3.0,11.0,1595505600,1
thethao247.vn,67.0,19.0,14.0,1583279999,1
thethus.com,3.0,7.0,9.0,1569974399,1
thetrainline.com,3.0,78.0,15.0,1587340799,1
thetristargroups.com,4.0,1.0,10.0,1573751889,1
theverge.com,11.0,25.0,23.0,1613684135,1
thevintagenews.com,20.0,3.0,17.0,1581033599,1
thewatchcartoononline.tv,5.0,2.0,10.0,1576238400,1
thewaxxroom.com,3.0,1.0,0.0,43200,0
thewhizmarketing.com,79.0,9.0,7.0,1575115200,1
thewinesociety.com,2.0,10.0,13.0,1602504000,1
thewirecutter.com,10.0,19.0,21.0,1581206399,1
theync.com,9.0,5.0,12.0,1570665599,1
thienhabet.com,10.0,1.0,0.0,43200,0
thingiverse.com,85.0,14.0,19.0,1587902400,1
thinkingpathwayz.weebly.com,2.0,0.0,0.0,43200,0
thirdreichruins.com,3.0,1.0,6.0,1575979200,1
thisav.com,16.0,60.0,11.0,1582243199,1
thisisinsider.com,17.0,15.0,21.0,1582752927,1
thisvid.com,8.0,16.0,6.0,1571183999,1
thomascookairlines.com,3.0,24.0,9.0,1629117066,1
thoughtco.com,9.0,100.0,24.0,1587162495,1
thrillist.com,492.0,52.0,23.0,1579736605,1
thumbzilla.com,7.0,2.0,11.0,1603454400,1
ticketmaster.com,113.0,100.0,36.0,1596843245,1
tickets2gp.com,1.0,1.0,10.0,43200,0
tictac.pl,2.0,3.0,6.0,43200,0
tiktok.com,8.0,16.0,17.0,1595332800,1
time.com,1000.0,100.0,25.0,1575720000,1
time.ir,6.0,3.0,6.0,1605811679,1
timeanddate.com,11.0,100.0,21.0,1572566399,1
timesnownews.com,48.0,20.0,12.0,1597665600,1
timr.com,7.0,89.0,14.0,1574255981,1
tinylink.run,2.0,1.0,7.0,1583711999,1
tiragraffi.it,3.0,1.0,11.0,43200,0
tirto.id,9.0,13.0,16.0,1578139200,1
tjsradiantheat.com,2.0,1.0,4.0,43200,0
tlsbooks.com,1.0,2.0,5.0,1598011200,1
tmall.com,10.0,100.0,9.0,1573630568,1
tmc.tmall.com,29.0,0.0,15.0,1569461475,1
tmiame-vue-router-twitter-style-modals.netlify.com,1.0,0.0,0.0,43200,0
tmlive.tv,5.0,3.0,10.0,1582761599,1
tmofans.com,3.0,6.0,10.0,1572004800,1
tmz.com,1000.0,48.0,22.0,1585396800,1
tnaflix.com,1.0,100.0,10.0,1575374400,1
tnega.in,17.0,3.0,0.0,43200,0
tnpsc.gov.in,3.0,2.0,3.0,43200,0
to10.gr,187.0,5.0,14.0,1577880000,1
toboaenergy.com,1.0,2.0,0.0,43200,0
todamateria.com.br,2.0,2.0,10.0,1569765967,1
todayhumor.co.kr,17.0,11.0,10.0,1619308799,1
todayslifeline.com,1.0,1.0,12.0,43200,0
togetter.com,250.0,19.0,13.0,1574251200,1
tokopedia.com,6.0,100.0,22.0,1569412800,1
tokyomotion.net,2.0,41.0,7.0,1568530261,1
tomaten.bplaced.net,2.0,1.0,0.0,43200,0
tomelliott.com,2.0,7.0,6.0,1570539547,1
tommangan.net,3.0,5.0,5.0,1574642694,1
tomsguide.com,70.0,100.0,20.0,1569327419,1
tomshardware.com,71.0,100.0,23.0,1598702400,1
toner-spot.com,2.0,2.0,8.0,1574413323,1
tonext.net,1.0,0.0,8.0,1615852799,1
tongabonga.com,4.0,3.0,4.0,43200,0
toomxxxporn.com,14.0,1.0,8.0,1581379199,1
tooxclusive.com,7.0,35.0,10.0,1582329599,1
top4view.com,7.0,2.0,0.0,43200,0
top5ledigtdejtande.se,2.0,1.0,9.0,1597579200,1
topbeautyhk.com,2.0,0.0,0.0,43200,0
topminecraftservers.org,9.0,2.0,7.0,1582243199,1
topuniversities.com,22.0,23.0,9.0,1569369599,1
topwar.ru,17.0,19.0,5.0,1571031821,1
torontopubliclibrary.typepad.com,18.0,1.0,0.0,43200,0
torrent-tracker.co,1.0,1.0,7.0,1603151999,1
torrent9.uno,18.0,3.0,8.0,1575633600,1
torrentday.com,10.0,8.0,8.0,1576972799,1
torrentdownloads.me,31.0,2.0,7.0,1574467199,1
torrentfilmesagora.net,19.0,5.0,9.0,1596542400,1
torrentfreak.com,9.0,2.0,15.0,1574467199,1
torrenthaja.com,82.0,1.0,7.0,1590062400,1
torrentigruha.ru,3.0,3.0,7.0,1568018251,1
torrentwal.com,11.0,3.0,8.0,1591272000,1
torrentz2.eu,113.0,2.0,8.0,1583107199,1
tortoras.com,2.0,1.0,0.0,43200,0
totalenergysystems.com,3.0,2.0,9.0,43200,0
totalsportek.com,5.0,2.0,8.0,1584878400,1
totheglory.im,19.0,9.0,5.0,1574899199,1
totnhatvina.com,6.0,6.0,7.0,1590840000,1
touredge.com,3.0,5.0,9.0,1573171199,1
tourisme.fr,1.0,5.0,8.0,1570834878,1
townsends.us,3.0,1.0,8.0,1582286400,1
toyokeizai.net,1.0,33.0,14.0,1593788399,1
tp-link.com,5.0,40.0,10.0,1582632000,1
tp-tea.com,1.0,11.0,5.0,1571932333,1
tpbproxyone.eu,2.0,1.0,8.0,1584360000,1
tpesound.com,1.0,1.0,7.0,43200,0
tpi.it,7.0,5.0,14.0,1574489890,1
tpsl-india.in,2.0,1.0,6.0,1588334400,1
trade.tmall.com,40.0,0.0,3.0,1597462276,1
tradingview.com,8.0,100.0,21.0,1611619199,1
trafficfactory.biz,3.0,18.0,11.0,1637841600,1
trafyield.com,1.0,1.0,7.0,1604534399,1
trainsim.com,3.0,6.0,9.0,1581638399,1
trannytrans.com,2.0,1.0,0.0,43200,0
transferwise.com,10.0,25.0,18.0,1569412800,1
transfusionguidelines.org,1.0,1.0,6.0,1570659002,1
translated.net,7.0,20.0,12.0,1608391865,1
translearner.weebly.com,2.0,1.0,0.0,43200,0
travelerexplore.com,24.0,1.0,0.0,43200,0
travelersjoy.com,2.0,5.0,13.0,1572715570,1
travelwithsouthwind.com,1.0,1.0,0.0,43200,0
trccgpsf.org,3.0,6.0,5.0,1584143999,1
trekmatthews.bigcartel.com,0.0,1.0,0.0,43200,0
trendymen.ru,3.0,2.0,16.0,1571568649,1
triatlon-expert.cz,2.0,1.0,0.0,43200,0
tribeofgods.com,5.0,1.0,0.0,43200,0
tribune.com.pk,40.0,24.0,8.0,1582329599,1
triedandsupplied.com,10.0,2.0,0.0,43200,0
trip.com,8.0,58.0,23.0,1596110400,1
tripadvisor.com,8.0,100.0,25.0,1577620800,1
tripadvisor.in,6.0,6.0,19.0,1577620800,1
tripadvisor.it,7.0,11.0,19.0,1577620800,1
tripadvisor.ru,7.0,6.0,19.0,1577620800,1
tripsavvy.com,8.0,100.0,25.0,1587162495,1
troopwebhost.org,2.0,5.0,6.0,1582109358,1
truecaller.com,15.0,100.0,15.0,1571918400,1
truegrittexturesupply.com,2.0,2.0,12.0,43200,0
trulia.com,3.0,100.0,13.0,1601467200,1
trumbullandporterhotel.com,5.0,1.0,11.0,1580342399,1
trupurchasescom.com,9.0,1.0,6.0,1595592000,1
trustincharlotte.com,1.0,1.0,6.0,1567430705,1
trustnav.com,163.0,19.0,13.0,1573599628,1
truyenvkl.com,12.0,6.0,9.0,1594209600,1
tsa-algerie.com,25.0,18.0,12.0,1570872708,1
tsargrad.tv,8.0,15.0,12.0,1584878400,1
tsemrinpoche.com,15.0,10.0,8.0,1582761599,1
tsetmc.com,11.0,59.0,10.0,43200,0
tsite.jp,2.0,100.0,10.0,1569855540,1
tsontes.online,4.0,5.0,10.0,1576584000,1
tsrsblog.wordpress.com,2.0,0.0,0.0,43200,0
tsunagari-taiko-center.com,3.0,1.0,15.0,1581465599,1
ttnmapper.org,2.0,7.0,7.0,1570911404,1
tuazar.com,16.0,3.0,8.0,1581638399,1
tube8.com,38.0,38.0,15.0,1572177600,1
tubegalore.com,13.0,2.0,9.0,1606033861,1
tubeoffline.com,6.0,1.0,7.0,1582675199,1
tubepornclassic.com,5.0,27.0,13.0,1570838399,1
tubev.sex,3.0,18.0,8.0,1573830570,1
tubsleigh.com,5.0,3.0,9.0,1579694400,1
tudungpeople.com,11.0,4.0,13.0,1584705600,1
tugo.co,2.0,9.0,14.0,43200,0
tuliaisd.net,4.0,3.0,14.0,43200,0
tumblr.com,202.0,100.0,24.0,1581940800,1
tunisievideos.com,1.0,1.0,10.0,43200,0
tupaki.com,2.0,10.0,4.0,43200,0
turbo.az,5.0,8.0,17.0,1581811199,1
turbobit.net,48.0,100.0,7.0,1629417599,1
turboportal.pl,1.0,6.0,0.0,43200,0
turbosquid.com,141.0,100.0,17.0,1592870399,1
turelajacion.wordpress.com,2.0,1.0,0.0,43200,0
tureng.com,67.0,18.0,14.0,1579651199,1
turitalia.com,3.0,1.0,9.0,1594468800,1
turkcedersi.net,6.0,1.0,5.0,43200,0
turkiye.gov.tr,1.0,23.0,8.0,1582468128,1
turnitin.com,73.0,52.0,19.0,1618703999,1
tuscanrecipes.com,1.0,1.0,5.0,43200,0
tut.by,9.0,100.0,1.0,1578139200,1
tutorialcarakomputer.com,4.0,1.0,16.0,1571493562,1
tutorialspoint.com,10.0,22.0,11.0,1581758760,1
tux.co,5.0,1.0,11.0,43200,0
tuxdoc.com,4.0,3.0,8.0,1582156799,1
tuxtweaks.com,9.0,3.0,0.0,43200,0
tuzhaozhao.com,5.0,7.0,11.0,43200,0
tv-calling.com,2.0,9.0,9.0,1574035199,1
tvanimemuryoudouga.com,2.0,1.0,6.0,43200,0
tvbs.com.tw,611.0,97.0,19.0,1611446399,1
tvc.ru,3.0,42.0,13.0,1573646400,1
tvcatchupaustralia.com,2.0,2.0,12.0,1621295999,1
tver.jp,254.0,20.0,14.0,1576232046,1
tvguide.com,3.0,100.0,11.0,1584705600,1
tvnaz.com,1.0,1.0,10.0,43200,0
tvshow4mobile.com,4.0,4.0,5.0,43200,0
tvtime.com,954.0,10.0,17.0,1589889600,1
tvtropes.org,43.0,100.0,15.0,1576756800,1
tweakboxapp.com,12.0,15.0,16.0,43200,0
twitcasting.tv,10.0,100.0,11.0,1609329600,1
twitter.com,216.0,100.0,24.0,1583582400,1
twitterlegend.lpages.co,2.0,0.0,0.0,43200,0
twoo.com,1.0,99.0,17.0,1570962935,1
txxx.com,8.0,43.0,15.0,1582027200,1
typeform.com,75.0,100.0,17.0,1582286400,1
typingclub.com,289.0,100.0,15.0,1628078400,1
u.gg,338.0,15.0,13.0,1589025600,1
uappexplorer.com,5.0,3.0,9.0,1583020799,1
ubc.ca,5.0,100.0,11.0,1611791999,1
uber.com,103.0,100.0,17.0,1594814400,1
ubisoft.com,79.0,100.0,27.0,1578398400,1
ucdavis.edu,4.0,100.0,16.0,1574786649,1
uchi.ru,26.0,32.0,17.0,1574035199,1
uchicago.edu,4.0,100.0,12.0,1603411199,1
ucla.edu,2.0,100.0,17.0,1604534399,1
uclaut.net,236.0,1.0,9.0,1580558400,1
udakuspecially.com,4.0,5.0,8.0,1574122212,1
udemy.com,19.0,100.0,25.0,1600901978,1
udgamschool.com,1.0,7.0,10.0,43200,0
udn.com,438.0,100.0,24.0,1587556800,1
udto2caricuao.wordpress.com,2.0,0.0,0.0,43200,0
ufficioguide.it,4.0,1.0,0.0,43200,0
ufl.edu,3.0,100.0,10.0,1614211199,1
ufreegames.com,5.0,8.0,9.0,1593604800,1
ugtcantabria.org,2.0,9.0,5.0,1571593284,1
ukino.org,13.0,1.0,9.0,1583107199,1
ukpol.co.uk,1.0,2.0,6.0,1581163200,1
ukr.net,3.0,100.0,8.0,1617710400,1
ukrainedate.com,146.0,9.0,10.0,1584446400,1
ulta.com,4.0,100.0,13.0,1579176000,1
ultipro.com,2.0,100.0,15.0,1597060800,1
ultoporno.com,6.0,0.0,9.0,1582934399,1
ultrapelis.net,6.0,4.0,8.0,1589198400,1
umeng.com,6.0,100.0,8.0,43200,0
umich.edu,6.0,100.0,13.0,1613087999,1
umidigi.com,5.0,6.0,10.0,1576152000,1
umn.edu,4.0,100.0,26.0,1615075199,1
unam.mx,7.0,100.0,16.0,1571008262,1
unblocked.krd,6.0,74.0,9.0,1586347200,1
unclesamopticals.com,3.0,1.0,0.0,43200,0
underdog.io,7.0,11.0,14.0,1578095999,1
unimelbcloud.sharepoint.com,3.0,0.0,0.0,43200,0
uniqlo.com,10.0,99.0,17.0,1593000000,1
unique-tutorials.info,7.0,1.0,4.0,1582415999,1
unishippers.com,5.0,30.0,9.0,1568148625,1
unit-conversion.info,1.0,2.0,9.0,43200,0
unitecnz.sharepoint.com,2.0,0.0,0.0,43200,0
unity.com,127.0,67.0,16.0,1603800000,1
unity3d.com,118.0,100.0,23.0,1591790400,1
unityninja.net,11.0,1.0,0.0,43200,0
universidaddeantioquia.com,21.0,1.0,11.0,1571112889,1
unlockapk.com,2.0,2.0,8.0,1598443200,1
unrealengine.com,130.0,30.0,19.0,1577880000,1
unsplash.com,46.0,33.0,20.0,1614014067,1
unsw.edu.au,2.0,100.0,18.0,1613274960,1
unyq.com,3.0,10.0,0.0,43200,0
uod2quk646.com,4.0,3.0,9.0,1571902537,1
uol.com.br,12.0,100.0,12.0,1588420800,1
up.nic.in,4.0,100.0,3.0,43200,0
upack.com,3.0,25.0,8.0,1611868460,1
upaychilli.com,1.0,1.0,11.0,1584662399,1
upenn.edu,1.0,100.0,17.0,1608508799,1
upgers-armine.com,3.0,1.0,7.0,1597103999,1
uploadboy.com,55.0,53.0,8.0,1579046399,1
uploaded.net,11.0,100.0,8.0,1570449600,1
upmusics.com,1.0,6.0,3.0,1584103340,1
uponor.com,3.0,60.0,10.0,1571356799,1
upperhouse.se,4.0,4.0,8.0,1568015232,1
upsc.gov.in,7.0,1.0,7.0,43200,0
upsconline.nic.in,1.0,1.0,2.0,43200,0
uptimecdn.com,1.0,1.0,4.0,1603411199,1
uptobox.com,46.0,100.0,8.0,1582502399,1
uptodown.com,331.0,100.0,14.0,1594296000,1
upwork.com,4.0,74.0,23.0,1586433600,1
uqmobile-now.com,1.0,1.0,8.0,1571017996,1
urbandictionary.com,442.0,100.0,16.0,1585173030,1
urdupoint.com,16.0,43.0,13.0,1578139200,1
urgoo.mn,6.0,13.0,7.0,1572307199,1
us-immigration.com,62.0,4.0,16.0,1570331407,1
usaa.com,357.0,100.0,33.0,1571572800,1
usapan.com,2.0,1.0,0.0,43200,0
usbank.com,5.0,100.0,30.0,1593689514,1
uscis.gov,46.0,48.0,12.0,1580904000,1
usda.gov,3.0,100.0,11.0,1615842910,1
usdollartoday.com,2.0,1.0,15.0,1570547877,1
usedbooths.com,4.0,3.0,7.0,1597799168,1
usenet.nl,5.0,45.0,36.0,1628337600,1
users.wix.com,83.0,0.0,2.0,1576799999,1
userscloud.com,3.0,21.0,10.0,1625011199,1
usg.edu,3.0,100.0,15.0,1578009599,1
usgs.gov,9.0,100.0,13.0,1569931200,1
usnews.com,155.0,74.0,16.0,1595203199,1
usp.br,2.0,100.0,29.0,1571079662,1
usps.com,1.0,100.0,7.0,1590883199,1
ustc.edu.cn,1.0,100.0,11.0,1569877241,1
ustravel.org,10.0,23.0,9.0,1569868867,1
ustteleops.com,2.0,1.0,0.0,43200,0
utexas.edu,10.0,100.0,15.0,1571200716,1
utopiadeals.com,5.0,9.0,7.0,1582372800,1
utoronto.ca,2.0,100.0,14.0,1598227199,1
uvskinz.com,2.0,3.0,12.0,43200,0
uwatchfree.sx,7.0,1.0,9.0,1590926400,1
uzishop.hr,5.0,4.0,0.0,43200,0
uznayvse.ru,2.0,2.0,7.0,1598831999,1
uzone.id,6.0,56.0,13.0,1611446399,1
v-net.tv,5.0,1.0,9.0,1577836799,1
v-s.mobi,11.0,46.0,6.0,1632527999,1
v2ex.com,19.0,30.0,16.0,1592568000,1
vaduhan-08.livejournal.com,9.0,1.0,0.0,43200,0
vagaro.com,5.0,38.0,15.0,1570521383,1
vaivafie.net,4.0,0.0,7.0,1571433626,1
valenciennes.fr,3.0,34.0,7.0,1589201164,1
valuecommerce.com,10.0,79.0,9.0,1605787200,1
valvetime.net,3.0,1.0,13.0,1580947199,1
vamedia.info,6.0,5.0,8.0,1574574120,1
vanderbrand.com,2.0,1.0,0.0,43200,0
vanguard.com,8.0,100.0,23.0,1588852800,1
vanguardngr.com,112.0,16.0,23.0,1583279999,1
vantienhovenfoundation.com,1.0,1.0,7.0,1573603199,1
varastehandpartners.com,1.0,1.0,8.0,1574881185,1
variety.com,13.0,49.0,18.0,1572561772,1
variouseconomy.com,1.0,1.0,0.0,43200,0
vaskosmetolog.cz,2.0,1.0,5.0,1573009523,1
vazhno.info,8.0,4.0,9.0,1575028800,1
vcommission.com,17.0,19.0,9.0,1586908799,1
vecteezy.com,79.0,16.0,13.0,1574252798,1
veg.ca,3.0,5.0,11.0,1573772882,1
veganberlin.com,9.0,1.0,10.0,1569052046,1
vehiclehistory.com,388.0,6.0,16.0,1577707200,1
vejthani.com,6.0,9.0,10.0,1580428799,1
velocecdn.com,7.0,1.0,9.0,1578182399,1
venasnews.com,6.0,2.0,9.0,1581292799,1
veneziatoday.it,2.0,5.0,12.0,1569777021,1
verajohn.com,13.0,21.0,7.0,1600905599,1
verconnect.com,1.0,3.0,8.0,1570812750,1
verfilmeshd.gratis,3.0,2.0,8.0,1573755231,1
veripark.com,3.0,66.0,13.0,1585224000,1
verisafe.io,2.0,7.0,9.0,1569200475,1
verizon.com,46.0,100.0,22.0,1592222400,1
verizonwireless.com,3.0,100.0,19.0,1600257600,1
verytraffic.com,6.0,1.0,10.0,1582070399,1
verytranny.com,5.0,4.0,5.0,1593043199,1
vesti-ukr.com,11.0,28.0,12.0,1588766400,1
vesti.ru,2.0,90.0,8.0,1588161600,1
vetogate.com,119.0,11.0,15.0,1583107199,1
vetsprevail.org,3.0,3.0,14.0,1578268799,1
vexacion.com,6.0,0.0,9.0,1583366399,1
vg.no,2.0,100.0,16.0,1571433454,1
vg247.com,3.0,7.0,12.0,1573386438,1
viagginewyork.it,8.0,7.0,6.0,1573592004,1
viajoteca.com,6.0,1.0,4.0,1579466018,1
viber8.info,2.0,1.0,0.0,43200,0
victoriassecret.com,3.0,64.0,16.0,1590278399,1
vidal.fr,2.0,46.0,14.0,1618876799,1
video-bookmark.com,2.0,1.0,6.0,43200,0
videokim.co,8.0,1.0,0.0,43200,0
videolan.org,3.0,72.0,8.0,1572140028,1
videopornofree-and.info,5.0,3.0,8.0,1597233600,1
videoquizstar.com,3.0,1.0,9.0,1569826289,1
videostreamlet.net,7.0,26.0,5.0,1581076800,1
videouroki.net,8.0,19.0,8.0,1583971199,1
videowrappr.com,7.0,1.0,19.0,1574769600,1
vidhikshiksha.com,7.0,1.0,6.0,1569023999,1
vidio.com,209.0,18.0,12.0,1590753600,1
viewpointunlimited.com,1.0,2.0,10.0,1570713750,1
villaggiobaiadeipini.it,1.0,1.0,7.0,43200,0
ville-antony.fr,1.0,7.0,5.0,1622764799,1
villeroy-boch.com,2.0,69.0,12.0,1599134400,1
vinehousefarm.co.uk,7.0,4.0,11.0,1577404799,1
vinodthebest.wordpress.com,2.0,0.0,0.0,43200,0
vip-dating-lady1.com,3.0,0.0,6.0,1574749701,1
vipba.net,6.0,1.0,4.0,1574725890,1
vipergirls.to,92.0,4.0,9.0,1582934399,1
vipfbtools.com,6.0,6.0,10.0,1572436800,1
viraldiario.com,1.0,1.0,11.0,43200,0
viralnow.xyz,4.0,3.0,8.0,1584187200,1
virginiahash.com,2.0,1.0,0.0,43200,0
virginmedia.com,3.0,100.0,15.0,1610718623,1
virtualworldsland.com,217.0,18.0,12.0,1599307200,1
visite-medicale-permis-conduire.org,3.0,1.0,7.0,1572909411,1
vistaprint.com,364.0,100.0,26.0,1602943861,1
visual-therapy.com,1.0,1.0,11.0,1568937599,1
visualstudio.com,8.0,100.0,11.0,1591203400,1
vitalaire.fr,1.0,5.0,0.0,43200,0
vitalsource.com,3.0,100.0,10.0,1611230400,1
viu.com,1000.0,24.0,12.0,1583064000,1
viva.co.id,31.0,100.0,12.0,1598140799,1
vivachae.com,3.0,1.0,0.0,43200,0
vivino.com,242.0,50.0,16.0,1594382400,1
viviresaprender.com,3.0,1.0,7.0,1580947199,1
vivo.sx,132.0,30.0,6.0,1582502399,1
vjav.com,12.0,21.0,13.0,1583020799,1
vk.com,63.0,100.0,15.0,1594339199,1
vladislav-01.livejournal.com,3.0,1.0,0.0,43200,0
vlive.tv,5.0,24.0,3.0,1598918399,1
vmware.com,6.0,100.0,39.0,1628011115,1
vnexpress.net,12.0,100.0,10.0,1589629683,1
vnhd.net,5.0,2.0,9.0,1581983999,1
vnu4ka.livejournal.com,9.0,1.0,0.0,43200,0
voanews.com,317.0,62.0,18.0,1572609600,1
voaroawo.net,4.0,0.0,7.0,1574111544,1
voayeurs.com,2.0,5.0,6.0,1570695979,1
vodafone.de,2.0,100.0,12.0,1591099200,1
vogue.co.uk,45.0,5.0,15.0,1577707200,1
vogue.com.tw,149.0,18.0,12.0,1582930857,1
voicelab.pl,2.0,9.0,11.0,1582416000,1
voile.com,1.0,2.0,8.0,1581033599,1
voipratetracker.com,2.0,2.0,0.0,43200,0
vokrug.tv,11.0,10.0,6.0,1593259200,1
volnation.com,2.0,11.0,6.0,1568591999,1
voluumtrk.com,1000.0,100.0,12.0,43200,0
volvocarsescondido.com,176.0,1.0,8.0,1568687830,1
voroneschkola.jimdo.com,6.0,1.0,0.0,43200,0
votre-renaissance.fr,2.0,2.0,5.0,1575158399,1
voulezvousdiner.com,1.0,2.0,10.0,1610927999,1
vox.com,10.0,100.0,23.0,1613684135,1
voyagesbergeron.com,7.0,18.0,13.0,1571788799,1
voyeurhit.com,15.0,21.0,11.0,1570838399,1
vporn.com,10.0,100.0,8.0,1572652799,1
vpowerequipment.com,4.0,1.0,15.0,1584828338,1
vpshispeed.com,8.0,14.0,10.0,1581422400,1
vrecaipo.com,2.0,1.0,12.0,43200,0
vrfuny.com,3.0,1.0,8.0,43200,0
vrisak.info,3.0,4.0,0.0,43200,0
vsco.co,46.0,100.0,23.0,1590580800,1
vseigru.net,18.0,7.0,7.0,1570996820,1
vsek.se,5.0,1.0,9.0,1572433217,1
vsmnd.tumblr.com,6.0,1.0,0.0,43200,0
vtv.vn,9.0,96.0,11.0,1600073820,1
vulcan.net.pl,11.0,62.0,9.0,1622592000,1
vultr.com,2.0,100.0,17.0,1608595199,1
vulture.com,11.0,14.0,14.0,1569601578,1
vwclubcroatia.com,7.0,9.0,6.0,43200,0
vz.ru,4.0,18.0,8.0,1602633599,1
w3schools.com,3.0,22.0,12.0,1571011199,1
w7000.com,1.0,2.0,6.0,43200,0
waiter.com,12.0,2.0,11.0,1631831750,1
waitrose.com,160.0,61.0,11.0,1580644800,1
waitrosecellar.com,111.0,7.0,26.0,1574683200,1
wakacyjnywynajem.pl,2.0,1.0,7.0,1591963200,1
waldenminorsoccer.ca,8.0,3.0,0.0,43200,0
walla.co.il,39.0,100.0,22.0,1595232357,1
wallapop.com,253.0,70.0,22.0,1579262400,1
wallperio.com,4.0,1.0,8.0,1596715200,1
warcraftlogs.com,2.0,14.0,13.0,43200,0
warehouse23.com,3.0,5.0,11.0,43200,0
warframe.com,196.0,26.0,13.0,1591099200,1
wartune.com,3.0,44.0,6.0,1569974399,1
washingtonmusictheater.com,6.0,1.0,5.0,43200,0
washingtonpost.com,1000.0,100.0,22.0,1582903671,1
watchcartoononline.io,10.0,6.0,9.0,1580601599,1
watchgang.com,5.0,17.0,15.0,1589025600,1
watchmoviestream.me,4.0,1.0,10.0,1596283200,1
watchsmith5.com,4.0,1.0,8.0,43200,0
watermarkonline.com,5.0,4.0,6.0,1574007123,1
wattpad.com,11.0,97.0,25.0,1581422400,1
wavewrightwristwatches.com,1.0,1.0,7.0,1581940800,1
wayfair.com,4.0,97.0,24.0,1601751900,1
waynewright.in,3.0,1.0,0.0,43200,0
wbw-nail.com,3.0,1.0,6.0,1579920564,1
wcsg.org,7.0,4.0,9.0,1582329599,1
wealthrecoveryint.com,10.0,2.0,12.0,1573190603,1
wearevitality.com,2.0,1.0,9.0,1574121599,1
wease.im,3.0,13.0,13.0,1574770616,1
weather.com,361.0,100.0,22.0,1594468800,1
weather.gov,120.0,72.0,12.0,1604491200,1
weathernews.jp,31.0,39.0,21.0,1612958400,1
web.500px.com,67.0,1.0,5.0,1585742400,1
web.de,8.0,100.0,15.0,1608422399,1
webassign.net,16.0,24.0,16.0,1578441599,1
webecologie.com,3.0,8.0,6.0,1570129334,1
webminepool.com,3.0,3.0,8.0,1582329599,1
webmoney.ru,22.0,100.0,5.0,1586995199,1
webnovel.com,5.0,47.0,8.0,1584964800,1
websitetoapk.com,4.0,2.0,9.0,1583279999,1
websot.jimdo.com,57.0,1.0,5.0,1623758400,1
webtoons.com,4.0,25.0,6.0,1580515199,1
wechat.com,5.0,82.0,8.0,1573300800,1
weeklyprofits.com,2.0,20.0,10.0,43200,0
wegotthiscovered.com,7.0,5.0,12.0,1579996799,1
weheartit.com,14.0,26.0,14.0,1630713599,1
weibo.cn,27.0,100.0,11.0,1607601600,1
weidian.com,13.0,100.0,5.0,1579160993,1
weightwatchers.ca,4.0,49.0,17.0,1620302400,1
weirwoodleviathan.wordpress.com,2.0,1.0,0.0,43200,0
welcomeblanket.org,6.0,2.0,13.0,1572098900,1
wellappointeddesk.com,7.0,1.0,12.0,1574077226,1
welldonedeals.com,6.0,1.0,8.0,1570592655,1
wellsfargo.com,7.0,100.0,15.0,1586433600,1
welt.de,1.0,100.0,14.0,1595332800,1
weltdergadgets.com,1.0,2.0,7.0,1614169077,1
westernjournal.com,3.0,8.0,23.0,1578614399,1
westingames.com,6.0,5.0,11.0,43200,0
westwindapartmenthomes.com,1.0,1.0,4.0,1575068792,1
wetransfer.com,442.0,100.0,20.0,1599912000,1
wetter.com,99.0,78.0,17.0,1573128000,1
wetter.de,4.0,26.0,14.0,1592577303,1
wga.org,4.0,8.0,9.0,43200,0
whatsappprofiledpimages.com,4.0,2.0,10.0,43200,0
wheelsinmotionmc.com,3.0,1.0,7.0,1572881046,1
whiskyshopusa.com,2.0,1.0,0.0,43200,0
whisperbuzz.com,4.0,6.0,0.0,43200,0
